Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Ik Sandhu Hunda Si,677024,https://www.youtube.com/watch?v=4cEeG7FYjuU,Rakesh mehta,"['Gippy Grewal', 'Neha Sharma', 'Vikramjeet Virk', 'Roshan Prince', 'Dheeraj Kumar', 'Raghveer Boli', 'Jas Dhillon', 'Babbal Rai', 'Pavan Malhotra', 'Kuku Diwan', 'Robby Atwal', 'Dimple Bagroy', 'Harinder Bhullar', 'Karamjeet Brar', 'Hobby Dhaliwal', 'Bharti Dutt', 'Anmol Kwatra', 'Santosh Malhotra', 'Honey Mattu', 'Tarsem Paul']",,"Action, Drama",0,0,"To fight the corruption in Punjab university, senior student Sandhu announces his candidacy as Grewal for the election",,2020,140,1.829,False,2020-02-28,Ik Sandhu Hunda Si,pa,,2.5,1
Jora: The Second Chapter,680953,,Amardeep Singh Gill,"['Japji Khaira', 'Gugu Gill', 'Mahie Gill', 'Deep Sidhu', 'Dharmendra', 'Singga', 'Kul Sidhu', 'Sardar Sohi']",,,0,0,"Jora: The Second Chapter is a Punjabi movie released on 6 Mar 2020. The movie is directed by Amardeep Singh Gill and featured Dharmendra, Guggu Gill, Mahie Gill, and Deep Sidhu as lead characters. Other popular actors who was roped in for Jora: The Second Chapter is Japji Khaira.",,2020,121,1.776,False,2020-03-06,Jora: The Second Chapter,en,,0.0,0
Chal Mera Putt 2,680956,https://www.youtube.com/watch?v=N1l670JGSlo,Janjot Singh,"['Amrinder Gill', 'Simi Chahal', 'Nasir Chinyoti', 'Garry Sandhu', 'Iftikhar Thakur', 'Akram Udaas', 'Gurshabad Singh', 'Hardeep Gill', 'Agha Majid', 'Zafri Khan', 'Ruby Anum']",,"Comedy, Drama",0,0,A tale of everlasting love between illegal immigrants struggling for their PR in the UK as they challenge they multiple struggles.,,2020,124,1.809,False,2020-03-13,Chal Mera Putt 2,pa,,7.7,7
Ikko-Mikke,682833,,Pankaj Verma,"['Satinder Sartaaj', 'Aditi Sharma', 'Sardar Sohi', 'Mahabir Bhullar', 'Maninder Velly', 'Navdeep Kaler', 'Raj Dhaliwal']",,,0,0,"A young, egoistic couple are taught a valuable lesson when their souls get accidentally swapped and they find out what it`s like to walk in the other person`s shoes.",,2020,130,1.221,False,2020-03-13,Ikko-Mikke,pa,,8.8,2
Aape Pein Siyappe,879792,,Sharhaan Singh,[],,,0,0,Aape pein siyaape is the story about three boys who are optimistic towrds life and try to get sucess but life give them kick always so finely they planned to commit crime andwant to make money.,,2021,104,0.6,False,2021-02-26,Aape Pein Siyappe,en,,0.0,0
Puaada,682875,,Rupinder Chahal,"['Ammy Virk', 'Sonam Bajwa', 'Hardeep Gill', 'Anita Devgan', 'Seema Kaushal', 'Sukhwinder Chahal', 'Nisha Bano', 'Balwinder Bullet', 'Deepak Niaz', 'Gurpreet Bhangu', 'Sukhwinder Raj', 'Prakash Gadhu', 'Honey Mattu', 'Mintu Kapa', 'Jashanjeet Gosha', 'Kaka Mansa', 'Neeraj Kaushal', 'Harish Kalra', 'Gulfateh Khan', 'Mandeep Singh']",,"Comedy, Drama, Music",0,2400000,A farmer and the mesmerizing girl next door find the path to true love anything but smooth.,,2021,130,2.03,False,2021-08-12,Puaada,pa,,8.0,1
Yaar Anmulle Returns,680978,https://www.youtube.com/watch?v=Yh1_JLw9CMg,Harry Bhatti,"['Rana Jung Bahadur', 'Navpreet Banga', 'Nikeet Dhillon', 'Prabh Gill', 'Yuvraj Hans', 'Jasleen Slaich', 'Harish Verma']",,Drama,0,0,"Deep returns to India to get married and meets his friend Guri. Guri reveals to Deep the truth about their friend Tinka, who separated from them three years ago. Will the three friends reunite?",,2021,130,1.516,False,2021-09-10,Yaar Anmulle Returns,pa,,0.0,0
Qismat 2,860878,,Jagdeep Sidhu,"['Ammy Virk', 'Sargun Mehta', 'Tania', 'Sona Rajput', 'Mandeep Singh', 'Satwant Kaur', 'Harpreet Bains', 'Balwinder Bullet', 'Amrit Amby', 'Rupinder Rupi', 'Hardip Gill']",,"Comedy, Drama, Romance",0,4700000,"A story about unrequited love – the shapes it takes, the ways it changes us, and the exhilarating and often heartbreaking ride it takes us on. It is the journey of three characters – Shiv, Bani, and Majaz, on how their lives intertwine and navigate through life, love, and heartbreak.",https://movieflixes7.blogspot.com/2021/10/qismat-2-punjabi-full-movie-watch.html,2021,150,1.355,False,2021-09-23,Qismat 2,pa,,7.5,1
Chal Mera Putt 3,878667,,Janjot Singh,"['Amrinder Gill', 'Simi Chahal', 'Nasir Chinyoti', 'Gurshabad Singh', 'Rubi Anam', 'Iftikhar Thakur']",,"Comedy, Drama",0,0,"Chal Mera Putt 3 revolves around the lives of illegal immigrants in UK, their friendship and their constant struggle of finding a home away from home.",,2021,130,0.84,False,2021-10-01,Chal Mera Putt 3,pa,,6.0,2
Moosa Jatt,881609,,Dilsher Singh,"['Sidhu Moose Wala', 'Pardeep Brar', 'Sweetaj Brar']",,Action,0,0,"Moosa finds out that his family died because of the Sangha, a group cheating the farmers of their farms where it follows his avenge for the family.",,2021,120,0.6,False,2021-10-01,Moosa Jatt,pa,,8.0,4
Honsla Rakh,879337,https://www.youtube.com/watch?v=KjOfqltPRqs,Amarjit Singh Saron,"['Diljit Dosanjh', 'Shehnaaz Gill', 'Sonam Bajwa', 'Palak Singh', 'Darren Andrichuk', 'Beth Anthony', 'Mauri Momose', 'Adam Muxlow', 'Balinder Johal', 'Shinda Grewal']",,"Comedy, Drama, Romance",1065465,7100000,A single father attempts to find love and a mom for his 7-year-old son but crosses paths with his ex who returns to the city after a long gap.,https://www.primevideo.com/detail/0K30TVXNM4P9KPENX3E5GX72KA/ref=atv_sr_fle_c_sr657d1e__1_1_1,2021,145,3.761,False,2021-10-15,ਹੌਂਸਲਾ ਰੱਖ,pa,,6.1,9
Yes I Am Student,887862,https://www.youtube.com/watch?v=aOUSCKks4Pc,Tarnvir Singh Jagpal,"['Sidhu Moose Wala', 'Mandy Takhar', 'Bhavkhandan Singh Rakhra', 'Mandeep Singh', 'Sunny Singh']",,Drama,0,0,"Set in India, it shows the life and struggles of an International student in Canada.",,2021,112,1.374,False,2021-10-22,Yes I Am Student,pa,,0.0,0
Paani Ch Madhaani,890453,https://www.youtube.com/watch?v=wQgUvqBiAak,Vijay Kumar Arora,"['Gippy Grewal', 'Neeru Bajwa', 'Karamjit Anmol', 'Nirmal Rishi', 'Malkeet Rauni', 'Bharat Mistri', 'Vinita Sharma', 'Jas Steven Singh', 'Patrick Loh', 'Praveen Kumar Aawara', 'Simon Anthony', 'Iftikhar Thakur', 'Honey Mattu', 'Harby Sangha', 'Gurpreet Ghuggi']",,"Comedy, Romance",0,226378,"A group of musicians travel to London after finding renewed success with a new singer. They end up winning the lottery, but misplace the winning ticket.",https://movieflixes7.blogspot.com,2021,127,1.524,False,2021-11-05,Paani Ch Madhaani,pa,,7.0,1
Fuffad Ji,897554,,Pankaj Batra,"['Binnu Dhillon', 'Gurnam Bhullar', 'Mahabir Bhullar', 'Gurpreet Bhangu', 'Jasmin Bajwa', 'Jaggi Dhuri', 'Sonu Pardhan', 'Sidhika Sharma', 'Dilawar Sidhu', 'Satwant Kaur', 'Anmol Verma', 'Sanju Kaler', 'Jassie Gill', 'Annu Chaudhary', 'Hobby Dhaliwal']",,Drama,0,0,"An elder and younger son-in-law quarrel with each other, which causes a rift between the two 19th century families.",,2021,114,1.4,False,2021-11-11,Fuffad Ji,pa,,8.0,1
Teeja Punjab,902577,https://www.youtube.com/watch?v=VxXNg5qDmfA,Amberdeep Singh,"['Amberdeep Singh', 'Nimrat Khaira', 'Karamjit Anmol', 'B.N. Sharma', 'Nirmal Rishi', 'Gurpreet Kaur Bhangu', 'Hardeep Gill', 'Balwinder Bullet', 'Sukhwinder Raj', 'Raj Dhaliwal', 'Gurteg Singh', 'Inderjot Brar', 'Jayy Randhawa']",,"Drama, Romance, Family",0,0,"We get to see many shades of bonding between a husband & wife, a father & son, a daughter-in-law & mother-in-law, but most importantly the bonding of the village people with their lands. When it came to the safety of their lands, the whole village unites and brings a never-before-seen revolution!",,2021,0,1.591,False,2021-12-03,Teeja Punjab,pa,,0.0,0
Shava Ni Girdhari Lal,900076,https://www.youtube.com/watch?v=WA1RjHAf5Vg,Gippy Grewal,"['Gippy Grewal', 'Neeru Bajwa', 'Himanshi Khurana', 'Tanu Grewal', 'Karamjit Anmol', 'Raghveer Boli', 'Yami Gautam', 'Gurpreet Ghuggi', 'Parminder Gill', 'Sara Gurpal', 'Rana Ranbir', 'Prince Kanwaljit Singh', 'Sardar Sohi', 'Gurpreet Bhangu', 'Harinder Bhullar', 'Akshita']",,"Comedy, Romance",0,0,"""Girdhari,"" an old golden hearted guy, is desperate to find a match because of his growing age. His desperation lands him in trouble every time he meets a gorgeous girl. Blindly driven by desire for marriage, he doesn't care & forgets about his surroundings, whether he is attending a marriage or funeral & makes everyone uncomfortable. Although all of his family members love him, the only person who understands him is his father. Will Girdhari find his true love?",https://movieflixes7.blogspot.com,2021,120,2.081,False,2021-12-17,Shava Ni Girdhari Lal,pa,,6.0,1
Jhalle Pai Gaye Palle,986578,https://www.youtube.com/watch?v=RW72DWmT3Pk,Gurmeet Saajan,"['Mannatt', 'Gurchet Chitarkar', 'Gurmeet Saajan', 'Parminder Gill']",,"Drama, Family",0,0,"Roop Kaur had to go to Canada due to some family reasons, leaving behind her childhood friend Pala. After 20-25 years, she doesn't remember much about him and because of the name Pala being so ambiguous in Punjab, it becomes a very chaotic task to find him. In this process, 4 men appear in front of her claiming themselves to be the one she is looking for.",,2022,110,0.6,False,2022-02-04,Jhalle Pai Gaye Palle,pa,,0.0,0
Mera Vyah Kara Do,940149,,,"['Dilpreet Dhillon', 'Mandy Takhar']",,Romance,0,0,Film narrates the story of a girl next door who edits her matrimonial profile with bold pics and comments. The bad girl image works in her favor but also creates chaos in her life.,,2022,132,1.177,False,2022-02-18,Mera Vyah Kara Do,pa,,0.0,0
Aaja Mexico Challiye,940270,https://www.youtube.com/watch?v=kyadkLznN-U,Rakesh Dhawan,"['Ammy Virk', 'Yasaman Mohsani', 'Nasir Chinyoti', 'Honey Mattu', 'Zafri Khan', 'Mintu Kapa', 'Sukhwinder Chahal', 'Baljinder Kaur', 'Aman Kaur Dheer', 'Deedar Gill', 'Sophie Doon', 'Yashika Sharma', 'Bob Khaira', 'Renu Mohali', 'Sikander Ghuman', 'Shehbaaz Ghuman', 'Kaka Kautki']",,"Drama, Thriller",0,0,Pamma is an ambitious youngster from Punjab who wants to go abroad. But this one dream turns his life around as he becomes caught in dangerous situations. Will Pamma be able to make it out of the jungles of Mexico?,,2022,125,2.478,False,2022-02-25,Aaja Mexico Challiye,pa,,7.0,1
Main Viyah Nahi Karona Tere Naal,942393,https://www.youtube.com/watch?v=9OIaz2a9I-E,Rupinder Inderjit,"['Gurnam Bhullar', 'Sonam Bajwa', 'Rupinder Rupi', 'Jatinder Kaur', 'Bhupinder Barnala', 'Jasprem Dhillon', 'Babandeep Kaur', 'Pawan Johal', 'Harjit Kainth', 'Suny Sandhu', 'Sukhwinder Raj', 'Guri Dholan', 'Tanveer Bhatti', 'Kanishka Bhagat']",,"Drama, Romance",0,0,A Canadian YouTuber visits Punjab for the first time and falls in love with a traditional Punjabi girl who eventually helps him discover his roots.,,2022,0,1.176,False,2022-03-04,Main Viyah Nahi Karona Tere Naal,pa,,7.0,1
Comrade,78343,,Eyal Shiray,"['Assi Dayan', 'Tinkerbell', 'Adam Hirsch', 'Shraga Harpaz']",,"Action, Drama",0,0,"After discovering that his father has lied to him for years about his estranged sister and his mother, 14-year-old Ilan runs away from home and ends up living with his sister, Dalia, who works on a cruise ship and is having an affair with a married man. While Dalia is at work, Ilan explores her down-and-out neighborhood and discovers and befriends Avram, an elderly holdout Communist living in an abandoned building with his weapons cache and marijuana-growing business, biding his time for the ultimate battle against the capitalists.",,2006,74,14.079,False,2006-05-18,"Bekarov, Yikre Lekha Mashehu Tov",en,,6.0,2
Mother,974304,https://www.youtube.com/watch?v=mbzdcLmeNu8,Baljit Singh Deo,"['Divya Dutta', 'Gurpreet Ghuggi', 'Gippy Grewal', 'Babbal Rai', 'Gurpreet Bhangu', 'Raghveer Boli', 'Aashish Duggal', 'Vadda Grewal', 'Tarsem Paul', 'Rana Ranbir', 'Aarushi Sharma']",,Drama,0,0,"Maa is a story of a lady who has been through many ups and downs throughout her life but she is fearless protector who wishes to provide the best life for her child. She becomes a fearless protector of her child always shielding him from harm and pain, teaching him the qualities of life especially being a good human being and having the courage and commitment to face the society.",,2022,135,0.686,False,2022-05-06,Maa,pa,,0.0,0
Saunkan Saunkne,957997,https://www.youtube.com/watch?v=EDWyME3ay_E,Amarjit Singh Saron,"['Ammy Virk', 'Sargun Mehta', 'Nimrat Khaira', 'Nirmal Rishi', 'Kaka Kautki', 'Sukhwinder Chahal', 'Mohini Toor', 'Ravinder Mand', 'Gagneet Singh Makhan', 'Amritpal Singh', 'Rehanshi Mirza']",,"Comedy, Drama, Romance",0,0,A couple married for more than 6 years loses hope for a child. On insistence of his wife he marries her sister. Shortly small squabbles between the two wives lead to comic situation and fun begins.,,2022,150,2.785,False,2022-05-13,Saunkan Saunkne,pa,,5.8,4
Super Mario Brothers: Great Mission to Rescue Princess Peach,28152,https://www.youtube.com/watch?v=ddISs879MN0,Masami Hata,"['Toru Furuya', 'Yu Mizushima', 'Mami Yamase', 'Akiko Wada', 'Yuriko Yamamoto', 'Kōhei Miyauchi', 'Shigeru Chiba', 'Hiroko Emori', 'Hiroko Maruyama', 'Kazue Komiya', 'Tetsuo Mizutori', 'Masaharu Sato', 'Keaton Yamada', 'Masami Kikuchi', 'Joji Yanami', 'Junko Hori']",,"Animation, Comedy, Fantasy",0,0,"When Princess Peach is kidnapped by the monster King Koopa, Mario and his brother Luigi journey to the Mushroom Kingdom to rescue her.",,1986,61,201.822,False,1986-07-20,スーパーマリオブラザーズ ピーチ姫救出大作戦!,ja,,5.952,21
Television,133479,,Mostofa Sarwar Farooki,"['Chanchal Chowdhury', 'Mosharraf Karim', 'Nusrat Imrose Tisha', 'Shahir Huda Rumi', 'Imam Lee', 'Mukit Zakaria', 'Shamim Shahed', 'Robena Reza Jui', 'Abdus Sattar Farooki', 'Mahbuba Rezanur']",,Drama,0,0,"A devout village leader prohibits an array of modern devices, but when his strict measures go too far, the locals rise up in popular rebellion.",,2012,106,1.114,False,2012-12-06,Television,bn,,7.1,21
Sher Bhagga,981189,https://www.youtube.com/watch?v=wpnayOHzl6E,Jagdeep Sidhu,"['Ammy Virk', 'Sonam Bajwa', 'Rup Khatkar', 'Sammy Jonas Heaney', 'Mandeep Singh', 'Melissa Kibris', 'Vijay Singh']",,Comedy,0,0,"Follows Shera, who on a journey to find the love of his life, meets Gulab. Both get together but Gulab ends up pregnant. She is unsure about bearing the child but he wants to keep it. The unlikely couple find themselves in a tight spot.",,2022,151,1.593,False,2022-06-24,Sher Bhagga,pa,,7.0,1
Shareek 2,997526,https://www.youtube.com/watch?v=Di8w8A6DOtI,Navaniat Singh,"['Jimmy Shergill', 'Dev Kharoud', 'Sharan Kaur', 'Yograj Singh', 'Mukul Dev']",,,0,0,"Follows two estranged step-brothers whose feud about the ownership of land turns into a war for love, honor, pride and to claim a sense of identity.",,2022,0,1.896,False,2022-07-08,Shareek 2,en,Cast & crew User reviews IMDbPro  Shareek 2,0.0,0
Padma Shri Kaur Singh,997298,https://www.youtube.com/watch?v=S9T7Y6ik5xA,Vikram Pradhan,"['Karamjit Singh Batth', 'Prabh Grewal', 'Malkit Rauni', 'Seema Kaushal', 'Baninder Bunny', 'Raj Kakra', 'Jia Thakkar']",,"Drama, History",1200000,0,"The story of Padma Shri Kaur Singh starts out as a simpleton to becoming a boxing champion. From a army officer to a man who was promised a prize by the State government, waited for 37 years to receive it.",http://www.karambatth.com,2022,122,0.6,False,2022-07-22,Padma Shri Kaur Singh,pa,The Story Waited 37 yeras to Unfold,0.0,0
Chhalla Mud Ke Nahi Aaya,1005167,https://www.youtube.com/watch?v=uIq--9E68-M,Amrinder Gill,"['Amrinder Gill', 'Sargun Mehta', 'Sydney Eberwein', 'Binnu Dhillon', 'Karamjit Anmol', 'Andrew W.R. Simpson']",,,0,0,"Looking to earn money for his family, a young man in the early 1900s travels to Canada to join a small group of fellow Punjabis working in a lumber mill. While there, the men face difficult working conditions and a growing threat, as locals begin to fear the implications of a rising trend in foreign immigration.",,2022,138,1.336,False,2022-07-29,Chhalla Mud Ke Nahi Aaya,pa,,0.0,0
Jind Mahi,1008671,https://www.youtube.com/watch?v=7-N4ssZc0cc,Sameer Pannu,"['Sonam Bajwa', 'Ajay Sarkaria', 'Gurnam Bhullar', 'Hiten Patel', 'Sukhwinder Chahal', 'Preeti Malhotra', 'Shavinder Mahal', 'Shizzio', 'Raj Shoker']",,"Romance, Drama",0,0,"A vibrant girl from Punjab bumps into a pessimist on the streets of London. In an unexpected twist of events, the two are forced to stay together.",,2022,130,0.974,False,2022-08-05,Jind Mahi,pa,,0.0,0
Laung Laachi 2,1013615,https://www.youtube.com/watch?v=cb4XaAQUnD8,Amberdeep Singh,"['Neeru Bajwa', 'Amberdeep Singh', 'Ammy Virk', 'Jaswinder Brar', 'Sukhwinder Raj', 'Amar Noorie', 'Preetkiran', 'Gurmeet Saajan', 'Jashanjit Gosha', 'Jaswinder Makrauna', 'Santosh Malhotra', 'Gurdial Paras']",,,0,0,"Set in 1947, this is a story of a set of people who have to vacate their house to move into another place. Chaos ensues as the original inhabitants face another family that enters the house.",,2022,160,0.701,False,2022-08-19,Laung Laachi 2,pa,,0.0,0
Moh,694131,,,[],,,0,0,"Moh is a ZEE5 Original starring Adah Sharma, Sheeba Chaddha, Micky Makhija, Sujata Sehgal and Rajat Watel. The story revolves around a girl who has dreams and aspirations in life, but over a period of time she realizes that sometimes what you seek, might not be what you really want.",,,0,0.6,False,,Moh,hi,,0.0,0
Chhalle Mundiyan,1026191,https://www.youtube.com/watch?v=MH9T6jmxKMc,Sunil Puri,"['Ammy Virk', 'Mandy Takhar', 'Sonia Kaur', 'Kulwinder Billa', 'Karamjit Anmol']",,"Romance, Comedy",0,0,"Set against the backdrop of Punjab, Chhalle Mundiyan is a romcom that traces the life of Jassi (Mandy Thakar) and foreign returned Pammi (Ammy Virk) with a Caucasian woman and a child of his friend.",,2022,0,1.306,False,2022-09-23,Chhalle Mundiyan,pa,Chhalle Mundiyan,8.0,2
Babe Bhangra Paunde Ne,1026448,https://www.youtube.com/watch?v=OR8yYDStAck,Amarjit Singh Saron,"['Diljit Dosanjh', 'Sargun Mehta', 'Gurpreet Bhangu', 'Balinder Johal', 'Sangtar Singh', 'Shivkant Lakhan Pal', 'Bk Singh Rakhra', 'Devinder Deve Dillon', 'Avtar Singh Gill']",,Comedy,0,0,"Babe Bhangra Paunde Ne is directed by Amarjit Singh Saron, featuring Diljit Dosanjh in a prominent role.",https://www.zee5.com/movies/details/babe-bhangra-paunde-ne/0-0-1z5277662,2022,0,1.623,False,2022-10-05,Babe Bhangra Paunde Ne,pa,,7.5,2
Oye Makhna,1039502,https://www.youtube.com/watch?v=AFZbuBmw-KA,Simerjit Singh,"['Ammy Virk', 'Gugu Gill', 'Tania', 'Sidhika Sharma', 'Hardeep Gill']",,"Romance, Comedy",0,0,"When Makhan falls in love with a girl by just looking at her eyes, he and his uncle go to hilarious lengths to set him up with her. However, things take a chaotic turn when they find out that they`ve actually fixed up his wedding with the wrong girl. As the pressure to clear out the confusion mounts, the very integrity of their family is threatened. Will Makhan find a way to be with the girl of his dreams?",,2022,130,1.045,False,2022-11-04,Oye Makhna,pa,,7.0,1
